uri,label_de,label_es
https://d-nb.info/gnd/4266915-7,Melasseschlempe,vinaza de melaza
https://d-nb.info/gnd/4400057-1,Melasseverarbeitung,procesamiento de melaza
https://d-nb.info/gnd/4038525-5,Melatonin,melatonina
https://d-nb.info/gnd/106825310X,Melauner Kultur,cultura melauna
https://d-nb.info/gnd/4326138-3,Melâmeti,Melâmeti
https://d-nb.info/gnd/4745571-8,Melber,Melber
https://d-nb.info/gnd/4281479-0,Melbourne <Motiv>,Melbourne
https://d-nb.info/gnd/4169372-3,Melbourne <Schiff>,Melbourne
https://d-nb.info/gnd/4169373-5,Melde,acedera
https://d-nb.info/gnd/4038532-2,Meldeanlage,sistema de notificación
https://d-nb.info/gnd/4806727-1,Meldegitter,rejilla de notificación
https://d-nb.info/gnd/4126047-8,Meldepflicht,Obligación de notificación
https://d-nb.info/gnd/4398178-1,Meldepflichtige Krankheit,enfermedad de declaración obligatoria
https://d-nb.info/gnd/4134085-1,Meldequote,tasa de notificación
https://d-nb.info/gnd/4245143-7,Melderegister,padrón municipal
https://d-nb.info/gnd/4038538-3,Meldewesen,sistema de notificación
https://d-nb.info/gnd/4253488-4,Meldrumsäure,Ácido de Meldrum
https://d-nb.info/gnd/4253489-6,Meldrumsäurederivate,Derivados del ácido de Meldrum
https://d-nb.info/gnd/4361829-7,Mele-Fila,Mele-Fila
https://d-nb.info/gnd/1358906904,meleket haš-šāmayim,meleket haššāmayim
https://d-nb.info/gnd/1162069805,melekh,melekh
https://d-nb.info/gnd/1362693553,melekhet,meleket
https://d-nb.info/gnd/1282768425,Melia dubia,Melia dubia
https://d-nb.info/gnd/4342602-5,Melia volkensii,Melia volkensii
https://d-nb.info/gnd/4394450-4,Meliacan,Meliacan
https://d-nb.info/gnd/4394451-6,Meliacanderivate,Derivados de Meliacan
https://d-nb.info/gnd/4530407-5,Melibe vexillifera,Melibe vexillifera
https://d-nb.info/gnd/7524848-7,Melicoccus,Melicoccus
https://d-nb.info/gnd/4675142-7,Melicope,Melicope
https://d-nb.info/gnd/4609430-1,Melicophyllone,Melicophyllona
https://d-nb.info/gnd/4841088-3,Meliduz / Schlacht,Meliduz / batalla
https://d-nb.info/gnd/7762006-9,Meligethes czwalinai,Meligethes czwalinai
https://d-nb.info/gnd/4459795-2,Meligethes viridescens,Meligethes viridescens
https://d-nb.info/gnd/4269161-8,Melik,Melik
https://d-nb.info/gnd/4169377-2,Melilith,Melilita
https://d-nb.info/gnd/4246748-2,Melilithgruppe,Grupo de las melilitas
https://d-nb.info/gnd/4429526-1,Melilla / Belagerung <1774-1775>,Melilla / asedio
https://d-nb.info/gnd/4420535-1,Melilla / Schlacht,Melilla / batalla
https://d-nb.info/gnd/7604360-5,Melilla <Motiv>,Melilla
https://d-nb.info/gnd/4204913-1,Melinideae,Melinideae
https://d-nb.info/gnd/1385025158,Melinis minutiflora,Melinis minutiflora
https://d-nb.info/gnd/1305000110,Melinopterus consputus,Melinopterus consputus
https://d-nb.info/gnd/4778311-4,Meliola,Meliola
https://d-nb.info/gnd/4634263-1,Meliolaceae,Meliolaceae
https://d-nb.info/gnd/4437758-7,Meliolina,Meliolina
https://d-nb.info/gnd/7646377-1,Melior <Druckschrift>,Mejora
https://d-nb.info/gnd/4038544-9,Melioration,Mejoramiento
https://d-nb.info/gnd/4293482-5,Meliorationsgenossenschaft,Cooperativa de mejoramiento
https://d-nb.info/gnd/7641863-7,Meliorativ,Mejorativo
https://d-nb.info/gnd/1242437142,Meliosma,Meliosma
https://d-nb.info/gnd/4169379-6,Melische Amphora,Ánfora melicia
https://d-nb.info/gnd/4169380-2,Melische Vase,Vaso melicio
https://d-nb.info/gnd/7554102-6,Melisches Relief,Relieve melicio
https://d-nb.info/gnd/7601837-4,Melisma,Melisma
https://d-nb.info/gnd/7648490-7,Melismos,Melismos
https://d-nb.info/gnd/4397018-7,Melitaeini,Melitaeini
https://d-nb.info/gnd/4778304-7,Melithaeidae,Melithaeidae
https://d-nb.info/gnd/4510294-6,Melithiazolderivate,Derivados de melitiazol
https://d-nb.info/gnd/4510293-4,Melithiazole,Melitiazoles
https://d-nb.info/gnd/4670726-8,Melittidae,Melittidae
https://d-nb.info/gnd/4227566-0,Melittin,Melitina
https://d-nb.info/gnd/4408264-2,Meljambus,Meljambus
https://d-nb.info/gnd/7705410-6,Melk <Motiv>,Ordeño
https://d-nb.info/gnd/4169381-4,Melkanlage,Instalación de ordeño
https://d-nb.info/gnd/4210048-3,Melkbarkeit,Aptitud para el ordeño
https://d-nb.info/gnd/4169382-6,Melkbarkeitsprüfung,Prueba de aptitud para el ordeño
https://d-nb.info/gnd/4169383-8,Melken,Ordeñar
https://d-nb.info/gnd/4401830-7,Melker Reform,Reforma del ordeñador
https://d-nb.info/gnd/4248729-8,Melkersson-Rosenthal-Syndrom,Síndrome de Melkersson-Rosenthal
https://d-nb.info/gnd/4127490-8,Melkmaschine,Máquina de ordeño
https://d-nb.info/gnd/4420737-2,Melkroboter,Robot de ordeño
https://d-nb.info/gnd/4744011-9,Melkschemel,Banqueta de ordeño
https://d-nb.info/gnd/4332239-6,Melkstand,Sala de ordeño
https://d-nb.info/gnd/4758134-7,Melkus RS 1000,Melkus RS 1000
https://d-nb.info/gnd/4391149-3,mellein,melaína
https://d-nb.info/gnd/4263949-9,Melli-Bewegung,Movimiento de Melli
https://d-nb.info/gnd/4339148-5,Mellin-Transformation,Transformada de Mellin
https://d-nb.info/gnd/4264018-0,Mellissenöl,Aceite de melisa
https://d-nb.info/gnd/7607648-9,Mellit,Mellita
https://d-nb.info/gnd/4285329-1,Mellitsäure,Ácido melítico
https://d-nb.info/gnd/4393801-2,Mellitsäurederivate,Derivados del ácido melítico
https://d-nb.info/gnd/7720018-4,Mellotron,Mellotron
https://d-nb.info/gnd/4733405-8,Mellum <Schiff>,Mellum
https://d-nb.info/gnd/1164102931,Melmaruvathur movement,Movimiento de Melmaruvathur
https://d-nb.info/gnd/4169385-1,Melocactus,Melocactus
https://d-nb.info/gnd/4745448-9,Melochia pyramidata,Melochia pyramidata
https://d-nb.info/gnd/4169386-3,Melodica,Melódica
https://d-nb.info/gnd/4740613-6,Melodicaspiel,Interpretación de melódica
https://d-nb.info/gnd/4139233-4,Melodie,Melodía
https://d-nb.info/gnd/4659647-1,Melodieinstrument,Instrumento melódico
https://d-nb.info/gnd/4169388-7,Melodram,Melodrama
https://d-nb.info/gnd/4122277-5,Melodrama,Melodrama
https://d-nb.info/gnd/4169389-9,Melodrama <Film>,Melodrama cinematográfico
https://d-nb.info/gnd/7857503-5,Melody lead,Melody lead
https://d-nb.info/gnd/1244956465,Melofon,Melófono
https://d-nb.info/gnd/4169390-5,Meloidogyne hapla,Meloidogyne hapla
https://d-nb.info/gnd/4262850-7,Meloidogyne incognita,Meloidogyne incognita
https://d-nb.info/gnd/4201854-7,Melone,Melón
https://d-nb.info/gnd/4436308-4,Melonenanbau,Cultivo de melones
https://d-nb.info/gnd/4308226-9,Melonenbaum,Melonero
https://d-nb.info/gnd/4382437-7,Melonenbaumgewächse,Cucurbitáceas
https://d-nb.info/gnd/1132341264,Melonenbegonie,Begonia melón
https://d-nb.info/gnd/4835046-1,Melonenqualle <Gattung>,Medusa melón
https://d-nb.info/gnd/4488666-4,Melonenzüchtung,Mejora genética del melón
https://d-nb.info/gnd/4468253-0,Meloria / Seeschlacht <1284>,Meloria / batalla naval
https://d-nb.info/gnd/4620027-7,Melos <Musik>,Melos
https://d-nb.info/gnd/4829239-4,Meloscin,Meloscin
https://d-nb.info/gnd/7535812-8,Melouza / Massaker,Melouza / masacre
https://d-nb.info/gnd/7549536-3,Meloxicam,Meloxicam
https://d-nb.info/gnd/4247641-0,Melperon,Melperona
https://d-nb.info/gnd/4169391-7,Melphalan,Melfalán
https://d-nb.info/gnd/1066986290,Meluhha-Sprache,Lengua meluja
https://d-nb.info/gnd/4371351-8,Melungeons,Melungeons
https://d-nb.info/gnd/4193425-8,Mem,Meme
https://d-nb.info/gnd/4578018-3,mem-disk 98,mem-disk 98
https://d-nb.info/gnd/4169411-9,MEM-SIM-Modell,Modelo MEM-SIM
https://d-nb.info/gnd/4169412-0,MEM-Test,Prueba MEM
https://d-nb.info/gnd/4194322-3,Memantin,Memantina
https://d-nb.info/gnd/1113219513,Memapsin 2,Memapsina 2
https://d-nb.info/gnd/4038571-1,Membran,Membrana
https://d-nb.info/gnd/7749014-9,Membran <Verfahrenstechnik>,Membrana
https://d-nb.info/gnd/4429724-5,Membran-Anker-Sequenz,Secuencia de anclaje de membrana
https://d-nb.info/gnd/4169400-4,Membran-Stoßwellenrohr,Tubo de ondas de choque de membrana
https://d-nb.info/gnd/1079585354,Membrana tectoria,Membrana tectoria
https://d-nb.info/gnd/4330791-7,Membranbioreaktor,Biorreactor de membrana
https://d-nb.info/gnd/4529411-2,Membrandestillation,Destilación por membrana
https://d-nb.info/gnd/4372402-4,Membrandipeptidase,Dipeptidasa de membrana
https://d-nb.info/gnd/4596428-2,Membrane inlet mass spectrometry,Espectrometría de masas con entrada por membrana
https://d-nb.info/gnd/4169393-0,Membranelektrode,Electrodo de membrana
https://d-nb.info/gnd/4169394-2,Membranfilter,Filtro de membrana
https://d-nb.info/gnd/4169395-4,Membranfiltration,Filtración por membrana
https://d-nb.info/gnd/4210049-5,Membranfusion,Fusión de membranas
https://d-nb.info/gnd/4428271-0,Membranglykoproteine,Glucoproteínas de membrana
https://d-nb.info/gnd/4137317-0,Membranionenaustauscher,Intercambiador de iones de membrana
https://d-nb.info/gnd/4169396-6,Membrankonstruktion,Diseño de la membrana
https://d-nb.info/gnd/1256724696,Membrankontaktor,Contactador de membrana
https://d-nb.info/gnd/4203814-5,Membranlipide,Lípidos de membrana
https://d-nb.info/gnd/4138596-2,Membranophon,Membranófono
https://d-nb.info/gnd/4325821-9,Membranöse Glomerulonephritis,Glomerulonefritis membranosa
https://d-nb.info/gnd/4128755-1,Membranpotenzial,Potencial de membrana
https://d-nb.info/gnd/4130026-9,Membranproteine,Proteínas de membrana
https://d-nb.info/gnd/4275789-7,Membranpumpe,Bomba de membrana
https://d-nb.info/gnd/4555095-5,Membranreaktor,Reactor de membrana
https://d-nb.info/gnd/4136267-6,Membranrezeptor,Receptor de membrana
https://d-nb.info/gnd/4139393-4,Membranschale,Copa de membrana
https://d-nb.info/gnd/4169397-8,Membranschwingung,Vibración de membrana
https://d-nb.info/gnd/4356507-4,Membransyndrom des Früh- und Neugeborenen,Síndrome de membrana del prematuro y del recién nacido
https://d-nb.info/gnd/4169401-6,Membrantheorie,Teoría de membranas
https://d-nb.info/gnd/4169402-8,Membrantragwerk,Estructura de membrana
https://d-nb.info/gnd/4038575-9,Membrantransport,Transporte de membrana
https://d-nb.info/gnd/1133023495,Membranventil,Válvula de membrana
https://d-nb.info/gnd/4231727-7,Membranverfahren,Procesos de membrana
https://d-nb.info/gnd/4169404-1,Memecyclon,Memeciclona
https://d-nb.info/gnd/4169406-5,Memelstatut,Estatuto de Memel
https://d-nb.info/gnd/4169407-7,Memento mori,memento mori
https://d-nb.info/gnd/4625421-3,Memetischer Algorithmus,Algoritmo memético
https://d-nb.info/gnd/1218040289,Memex,Memex
https://d-nb.info/gnd/1272204812,"Memleben <Region, Motiv>",Memleben
https://d-nb.info/gnd/4247378-0,Memmingen <Motiv>,Memmingen
https://d-nb.info/gnd/4278326-4,MEMO <Programm>,MEMO
https://d-nb.info/gnd/7604328-9,Memons,Memons
https://d-nb.info/gnd/4229113-6,Memorandum,Memorando
https://d-nb.info/gnd/4382454-7,Memorbuch,Libro de memorias
https://d-nb.info/gnd/4240774-6,Memoria,Memoria
https://d-nb.info/gnd/4719843-6,Memorial Day,Día de los Caídos
https://d-nb.info/gnd/7551212-9,Memorialmonstranz,Custodia conmemorativa
https://d-nb.info/gnd/4419560-6,Memory <Spiel>,Memoria
https://d-nb.info/gnd/4155018-3,Memory-Effekt,Efecto memoria
https://d-nb.info/gnd/4120726-9,Memory-Legierung,Aleación con memoria de forma
https://d-nb.info/gnd/4730501-0,Memory-Polymere,Polímeros con memoria de forma
https://d-nb.info/gnd/7647404-5,Memphis <Druckschrift>,Memphis
https://d-nb.info/gnd/7515844-9,Memphis Belle <Flugzeug>,Memphis Belle
https://d-nb.info/gnd/7622844-7,Memphis-Blues,Blues de Memphis
https://d-nb.info/gnd/4299933-9,Memphis-Ritus,Rito de Memphis
https://d-nb.info/gnd/7542427-7,Memphis-Sound,sonido de Memphis
https://d-nb.info/gnd/4551237-1,memra,memra
https://d-nb.info/gnd/1022027832,Memristor,memristor
https://d-nb.info/gnd/4824724-8,MEMS,MEMS
https://d-nb.info/gnd/4694778-4,MEN <Adenopathie>,MEN
https://d-nb.info/gnd/1180660943,men <Morphem>,hombres
https://d-nb.info/gnd/4235023-2,men <Wort>,hombres
https://d-nb.info/gnd/4834670-6,Men in black <Grenzwissenschaften>,hombres de negro
https://d-nb.info/gnd/4383575-2,Menachinonoxidase,menachinonoxidasa
https://d-nb.info/gnd/7517482-0,Menado-Malaiisch,malayo de Menado
https://d-nb.info/gnd/4720567-2,Menage,ménage
https://d-nb.info/gnd/4433443-6,Menagerie,colección de animales
https://d-nb.info/gnd/1037919874,Menantes-Preis für erotische Dichtung,Premio Menantes de poesía erótica
https://d-nb.info/gnd/1228020337,Menapier,menapios
https://d-nb.info/gnd/4131410-4,Menarche,menarquia
https://d-nb.info/gnd/4764580-5,Menasampulle,ampolla de Menas
https://d-nb.info/gnd/4125895-2,Menaspis armata,Menaspis armata
https://d-nb.info/gnd/4237804-7,Menäum,meneo
https://d-nb.info/gnd/4634038-5,Menck <Marke>,Menck
https://d-nb.info/gnd/4038594-2,Mende <Volk>,mende
https://d-nb.info/gnd/4473963-1,Mende-Sprache,lengua mende
https://d-nb.info/gnd/4169414-4,Mendel-Regeln,leyes de Mendel
https://d-nb.info/gnd/4169413-2,Mendelevium,mendelevio
https://d-nb.info/gnd/4319766-8,Mendelevium-260,mendelevio-260
https://d-nb.info/gnd/7710328-2,Mendeleviumisotop,isótopo del mendelevio
https://d-nb.info/gnd/4169415-6,Mendelson-Syndrom,síndrome de Mendelson
https://d-nb.info/gnd/7735837-5,Mendelssohn-Type,tipo Mendelssohn
https://d-nb.info/gnd/4404844-0,"Menden <Sauerland, Motiv>",Menden
https://d-nb.info/gnd/4536454-0,Mendesantilope,antílope de Mendes
https://d-nb.info/gnd/4232867-6,Mendi <Schiff>,mendi
https://d-nb.info/gnd/4477407-2,menein,permanecer
https://d-nb.info/gnd/7614503-7,Menen / Belagerung,Menen / asedio
https://d-nb.info/gnd/7632320-1,Menen / Belagerung <1744>,Menen / asedio
https://d-nb.info/gnd/4038613-2,Menge,cantidad
https://d-nb.info/gnd/1026072107,"Mengen <Sigmaringen, Motiv>",cantidades
https://d-nb.info/gnd/4373955-6,Mengenalgebra,álgebra de conjuntos
https://d-nb.info/gnd/4606685-8,Mengenangabe,indicación de cantidad
https://d-nb.info/gnd/4169419-3,Mengenanpassung,ajuste de cantidades
https://d-nb.info/gnd/4267840-7,Mengenberechnung,cálculo de cantidades
https://d-nb.info/gnd/4436675-9,Mengenelement,elemento cuantitativo
https://d-nb.info/gnd/4688687-4,Mengenelementbedarf,necesidad de elementos cuantitativos
https://d-nb.info/gnd/1129284646,Mengenelementversorgung,suministro de elementos cuantitativos
https://d-nb.info/gnd/4229523-3,Mengenfolge,sucesión de conjuntos
https://d-nb.info/gnd/4169421-1,Mengenfunktion,función de conjuntos
https://d-nb.info/gnd/4128724-1,Mengenindex,índice de cantidades
https://d-nb.info/gnd/4074715-3,Mengenlehre,"Conjuntos, Teoría de"
https://d-nb.info/gnd/1038080495,Mengenorientierte Methode,método orientado a conjuntos
https://d-nb.info/gnd/4140899-8,Mengenplanung,planificación de cantidades
https://d-nb.info/gnd/4169422-3,Mengenrabatt,descuento por cantidad
https://d-nb.info/gnd/4038616-8,Mengenrationierung,racionamiento de cantidades
https://d-nb.info/gnd/4169418-1,Mengenrechnung,cálculo de cantidades
https://d-nb.info/gnd/4169423-5,Mengensystem,sistema de conjuntos
https://d-nb.info/gnd/4185711-2,Mengentheoretische Topologie,topología conjuntista
https://d-nb.info/gnd/4493420-8,Mengenumwerter,convertidor de conjuntos
https://d-nb.info/gnd/4295139-2,Mengenvertrag,contrato colectivo
https://d-nb.info/gnd/4504422-3,Mengenwahrnehmung,percepción de cantidades
https://d-nb.info/gnd/4270772-9,Mengenwertige Abbildung,aplicación multivaluada
https://d-nb.info/gnd/4342651-7,Mengenwertige Funktion,función multivaluada
https://d-nb.info/gnd/4604992-7,Mengenwertiger Operator,operador multivaluado
https://d-nb.info/gnd/4272513-6,Mengfutter,pienso para ganado
https://d-nb.info/gnd/4265360-5,Menglongshi,Menglongshi
https://d-nb.info/gnd/4778346-1,Mengovirus,Mengovirus
https://d-nb.info/gnd/7647208-5,Menhart <Druckschrift>,Menhart
https://d-nb.info/gnd/7647332-6,Menhart-Antiqua,antiqua de Menhart
https://d-nb.info/gnd/4140069-0,Menhir,Menhires
https://d-nb.info/gnd/1031403868,Menhir <Motiv>,menhir
https://d-nb.info/gnd/4038626-0,Menière-Krankheit,enfermedad de Ménière
https://d-nb.info/gnd/4169424-7,Meningeom,meningioma
https://d-nb.info/gnd/4823777-2,Meningeosis neoplastica,meningosis neoplásica
https://d-nb.info/gnd/4475165-5,Meningitis cerebrospinalis epidemica,meningitis cerebroespinal epidémica
https://d-nb.info/gnd/4475167-9,Meningitis tuberculosa,meningitis tuberculosa
https://d-nb.info/gnd/4298237-6,Meningoencephalitis,meningoencefalitis
https://d-nb.info/gnd/4169426-0,Meningomyelocele,meningomielocele
https://d-nb.info/gnd/4133490-5,Menippea,Menippea
https://d-nb.info/gnd/4533711-1,Meniskektomie,meniscectomía
https://d-nb.info/gnd/4320359-0,Meniskus <Anatomie>,menisco
https://d-nb.info/gnd/4617496-5,Meniskus <Oberflächenphysik>,menisco
https://d-nb.info/gnd/4129263-7,Meniskusschaden,lesión meniscal
https://d-nb.info/gnd/4319352-3,Meniskustransplantation,trasplante de menisco
https://d-nb.info/gnd/4129264-9,Meniskusverletzung,lesión del menisco
https://d-nb.info/gnd/4319351-1,Meniskuszyste,quiste meniscal
https://d-nb.info/gnd/4728326-9,Menkes-Syndrom,síndrome de Menkes
https://d-nb.info/gnd/4450003-8,Mennige,minio
https://d-nb.info/gnd/1286766796,Menno Hertzbergerprijs,Premio Menno Hertzberger
https://d-nb.info/gnd/4545325-1,Mennonit,menonita
https://d-nb.info/gnd/4038633-8,Mennoniten,menonitas
https://d-nb.info/gnd/1109821298,Mennoniten <Motiv>,menonitas
https://d-nb.info/gnd/4239593-8,Mennonitendeutsch,alemán menonita
https://d-nb.info/gnd/4541230-3,Mennonitin,menonita
https://d-nb.info/gnd/4824706-6,Menologion,menologio
https://d-nb.info/gnd/4074719-0,Menomini,menomini
https://d-nb.info/gnd/4780613-8,Menomini-Sprache,lengua menomini
https://d-nb.info/gnd/4169427-2,Menopause,menopausia
https://d-nb.info/gnd/1390166198,Menopause <Motiv>,menopausia
https://d-nb.info/gnd/4318468-6,Menora,menorá
https://d-nb.info/gnd/7722948-4,Menora <Motiv>,menorá
https://d-nb.info/gnd/1232262374,Menora <Tanz>,menorá
https://d-nb.info/gnd/4743687-6,Menorca / Eroberung <1287>,Menorca / conquista
https://d-nb.info/gnd/7842833-6,Menorca / Eroberung <1756>,Menorca / conquista
https://d-nb.info/gnd/4287797-0,Menorkiner,menorquín
https://d-nb.info/gnd/7521107-5,Menorkinisch,Menorquín
https://d-nb.info/gnd/4232119-0,Menorrhagie,menorragia
https://d-nb.info/gnd/4286181-0,mens,mente
https://d-nb.info/gnd/4169428-4,Mensa,comedor universitario
https://d-nb.info/gnd/7752354-4,Mensa ponderaria,mensa ponderaria
https://d-nb.info/gnd/4703072-0,Mensacarcin,carcinoma de la mesa
https://d-nb.info/gnd/4169429-6,Mensaverpflegung,servicio de comedor
https://d-nb.info/gnd/4038639-9,Mensch,¡Vaya!
https://d-nb.info/gnd/4114567-7,Mensch <Motiv>,ser humano
https://d-nb.info/gnd/1079941142,Mensch ärgere dich nicht,"Hombre, no te enfades"
https://d-nb.info/gnd/4019841-8,Mensch mit geistiger Behinderung,Personas con discapacidad mental
https://d-nb.info/gnd/4378965-1,Mensch mit geistiger Behinderung <Motiv>,persona con discapacidad intelectual
https://d-nb.info/gnd/4805630-3,"Mensch, Natur und Kultur","ser humano, naturaleza y cultura"
https://d-nb.info/gnd/4125909-9,Mensch-Maschine-Kommunikation,Interacción hombre-ordenador
https://d-nb.info/gnd/4720440-0,Mensch-Maschine-Schnittstelle,Interfaz hombre-máquina
https://d-nb.info/gnd/4038662-4,Mensch-Maschine-System,Sistema hombre-máquina
https://d-nb.info/gnd/7678309-1,Mensch-Natur-Technik,Hombre-naturaleza-técnica
https://d-nb.info/gnd/7502825-6,Mensch-Pflanzen-Beziehung,Relación hombre-planta
https://d-nb.info/gnd/7502317-9,Mensch-Tier-Beziehung,Relación hombre-animal
https://d-nb.info/gnd/4169430-2,Menschenaffen,Grandes simios
https://d-nb.info/gnd/7718654-0,Menschenaffen <Motiv>,Grandes simios
https://d-nb.info/gnd/4122279-9,Menschenähnliche,Seres antropomorfos
https://d-nb.info/gnd/4074722-0,Menschenbild,Concepción del ser humano
